ID,TARGET
1146629616,1
363770659,2
3104041182,2
1135151691,0
564456499,1
5381770757,1
335974326,1
55487852,2
360027884,2
5108451909,0
1152655798,0
571042679,2
334060927,1
370585520,0
5121750940,2
1146977066,2
593490698,1
1153102487,2
1138112048,0
641304246,0
7408359681,2
634888204,1
638948664,2
1146917459,0
1047206245,0
633004515,2
815736775,0
8421493311,2
818868343,0
751026111,1
398604150,2
109118998,1
737100371,1
819855324,2
637454445,2
811997522,2
1021349938,0
78510449,2
634794305,2
822956773,0
715548332,1
7432773542,1
753058528,1
1149122128,2
106819140,2
457196725,2
104804910,0
87072835,0
345621531,2
815391878,2
818376824,2
831248180,2
1146540180,1
104983091,0
1164554137,0
8413556262,1
829676395,0
4453897241,1
1033138258,0
1130698714,0
1139792020,1
1152840938,1
1381029645,0
1146749456,0
1153056823,2
10124849010,2
132439144,2
1154300885,0
1153220246,1
1153630015,2
19007264,1
153502552,2
1033001152,2
1129756955,1
621447730,2
1153498162,2
15835178,1
1154266688,0
1152894964,0
1396277255,0
729291586,2
7394805569,0
1152328329,0
1145674506,2
1136991451,1
1152569554,0
1149342474,0
7453820464,2
732368715,1
632322057,1
1152465518,1
1383828105,2
1133874741,2
1154143159,1
1044610870,2
717617906,2
725090314,1
738030842,2
5395450603,2
617760498,2
623044752,0
7426799035,1
1036044259,0
3421372606,0
7442318715,2
633315706,2
1034300602,2
734206545,0
718136227,2
7440915516,1
616174521,2
1154275752,2
647980829,2
3104180441,2
647154226,0
756634304,1
10448232171,2
1032588751,0
1154232356,2
1153896417,2
1152787194,2
1152588405,1
1042478337,2
1153734838,1
1152479494,2
1153870351,2
1151166638,0
629976795,0
1384097701,2
633998801,0
6438193164,2
572391080,2
10423830831,2
56556934,1
1069429182,0
568335817,1
727219455,1
1149305399,2
1152731161,2
3430511662,0
386964175,2
5383740599,2
1147275031,2
5434531928,0
1153034085,0
815903649,0
373096510,2
3152060203,2
567188887,2
5108179677,2
363815125,2
1147540660,1
10124059090,1
1152305219,2
566379033,2
587679659,1
1152703192,2
565221572,0
1034163638,1
1384840138,1
3152080979,2
1126712529,2
3151556434,2
565995888,2
5104658489,0
569599609,1
1139162153,0
5105203039,2
565216604,2
759813275,2
10220917007,2
633142612,2
625242299,1
1154393930,2
645767797,1
644881407,2
1034631747,0
612911089,0
823892998,2
721815129,0
1041246162,0
644435870,0
3413171650,2
826390016,0
611982936,0
815726616,2
89107352,0
610859962,2
86109077,2
745510914,0
67054682,0
635767212,2
737404787,2
752103830,0
642306162,2
740173980,0
637831658,1
78231356,2
86173864,2
109860786,2
732306943,2
1013201967,2
757054438,0
714712016,1
738030859,1
108639425,0
4213097525,2
1150266271,0
155452029,0
10428646178,0
823279883,1
1427809846,2
821912380,2
108359296,1
87009940,0
810492576,2
86168125,0
1152438620,2
829473266,2
1129598334,2
417957604,2
636840804,0
4388403437,2
1027040402,1
461283078,2
822643799,2
432939530,2
459416008,2
1014380968,1
84925443,2
1154285112,0
361130022,2
821944419,0
344987710,2
1063142787,0
86308092,2
5404322192,1
88832073,2
88622622,0
5123922946,1
3101297434,1
86404599,2
826400415,2
523552710,1
87767399,1
529908721,2
4396524302,2
89101739,0
88445369,2
456965792,1
563330356,0
446463853,2
1023352234,2
87824645,2
5424469578,1
5112903100,0
512876368,2
580998992,2
5413142789,0
58918207,2
5403943941,1
436614240,1
459423596,0
87069271,2
599606819,0
1146631463,0
1140339836,1
1011464183,1
89738150,2
89710520,0
1152560415,0
441641423,2
733056323,2
360602492,0
7394768696,2
1081193642,0
727698517,2
10444015447,2
5440559882,2
1053190456,0
567179934,2
5386255045,2
366879781,1
463465234,2
1039912231,0
3151866848,2
7436391616,0
10433164734,0
3152015696,2
75748189,2
5377436606,1
733205927,0
75412221,0
3420565669,2
1153013408,2
722883466,0
106256455,0
571182665,0
529949657,0
5101953706,2
518922575,0
746989137,1
571007040,2
732891756,0
750288008,0
3433337064,2
6377081311,1
67053161,0
567451418,2
620858829,0
329067409,2
1024009170,2
1153102654,0
1148239045,0
366944001,2
1153628574,2
1145432183,0
334696594,2
3383075915,0
448364712,2
471497567,1
814598211,2
8403786486,1
361587921,2
88837335,0
3100973487,1
360542576,0
362642796,2
8415076177,2
333703111,2
3379408771,2
421622071,2
334523235,0
8392493071,1
1032385089,2
1010643377,0
486225041,0
4407746996,0
820052904,2
8446588347,0
811226953,2
370500711,2
369465555,2
817709235,2
1394131888,2
813457609,2
57534020,2
521034297,0
435494605,0
345978450,0
333968669,1
395482603,2
472536265,2
811141974,2
335680068,0
810904632,2
3391953162,2
811442261,0
610361023,0
447368538,0
4103438458,2
3110589858,0
3116179417,2
741088319,1
461287067,2
752610957,2
438126410,0
636134697,0
643295285,0
120840589,0
435660664,0
1153865904,0
1144006556,2
8440832890,2
465610926,2
1152627591,1
634942085,0
1152456414,1
1154213793,1
10439604984,2
828996889,2
458555545,0
754876801,0
750776246,1
10377483098,1
1153986420,1
740687162,2
8389212528,0
8441148217,1
76248219,0
481744290,2
376288692,2
1148968455,2
366835294,0
450915354,0
87828791,0
46146381,2
448914301,2
3151924616,2
1153939584,2
485763127,1
3106774229,1
330762822,0
111958139,2
1068024279,0
588181346,2
107502176,1
1014050271,2
820356449,2
8296726488,2
826748073,2
8398385783,2
7296789568,2
825205287,0
824083246,2
85173673,2
824126090,1
731836801,0
754566481,2
472806949,2
8393274514,2
108990535,0
1147520754,0
820569632,2
817488305,2
344666283,0
86349481,2
10401627615,1
5114873747,2
831461908,0
336158066,0
4398754254,2
389255249,1
463657307,0
810738905,0
84918024,2
4405499739,1
4387506068,0
1152753265,2
5421290081,1
814238635,0
8435832568,0
452374430,2
5404800337,2
563179697,2
595901530,0
811593820,1
5411506876,2
516460018,1
10121462169,2
563340963,0
585007837,0
443645881,2
5121131212,2
5119975518,2
830852669,0
830213043,2
1142795651,2
88350012,0
449794169,1
87584460,2
86644256,1
7440534901,0
575216582,1
573955934,1
5297819747,2
5414311702,2
750751570,1
716499034,0
731287973,2
333471993,2
750194645,1
1016506662,0
595930676,2
374716330,1
1021220050,1
3298896131,2
562154285,0
733508427,0
5443866520,2
525774026,0
1052152874,0
360054951,2
712166774,2
7403790609,2
56200991,2
1056759577,0
1407651728,1
1420229871,2
744659750,2
1018108071,0
1045153405,1
7394999416,0
568272460,1
756149675,2
3436144276,0
520319464,2
335631302,2
345268637,1
566355856,2
1046236363,2
10448455414,0
3152263312,1
639023559,1
750360491,0
68083103,2
3116293436,0
637128869,1
366949612,0
3403229606,0
333963096,2
395417436,0
1152738546,0
3296630795,2
360027531,2
3389160026,0
336155417,0
1153017908,0
436359703,2
1138073395,0
3426893383,2
824585332,2
1033166012,0
4388981551,0
443375005,1
411738362,2
3151714056,2
346050896,0
817656224,2
10444178299,1
10423817589,0
333870032,0
345277416,2
10443469736,0
1011257539,0
3151378444,1
8390014198,0
827382624,0
3380087217,2
828687319,2
3424904335,0
3379759065,2
435560377,1
3117864894,2
444779090,2
370467943,2
437796440,2
494130071,2
8414160790,2
3152196408,1
831235141,2
373187110,2
827038729,0
3213123315,2
48153486,2
1016023455,2
104703982,0
8419193347,2
416875543,2
331881515,2
829643569,0
457954865,2
816182481,2
816418139,1
6432209956,2
632589018,2
811443733,2
646236327,2
8417442869,2
108162739,0
369306730,1
644120788,2
77715958,0
7428724284,2
7386499043,0
733202493,0
432422161,2
4438553551,2
4425471302,2
1147528149,0
467833935,0
434264801,2
444061715,0
1153891548,1
133272013,2
1153086185,1
1423285814,0
1153210462,0
1153796674,2
4297125251,2
104990762,2
8436353049,1
1024467368,0
1154345268,2
477545463,2
84493725,0
108117274,0
732550301,2
334283363,2
753001995,2
345487008,2
369413680,0
362568540,0
474401208,2
438524857,0
461376421,0
4406044989,2
469199983,1
361588251,2
333644027,0
1153614676,2
1153890894,2
640651746,2
362693799,2
10154365832,0
1152969764,2
455336469,1
378060292,2
10154307491,1
1149188804,2
8385897880,2
86409990,1
474359677,0
821156640,2
635942399,2
829346688,1
491100411,1
414570508,2
484081571,0
828818811,0
821530171,2
830138929,2
10299399908,0
830326852,0
87921966,2
828616216,2
812719511,1
821146095,0
86600167,2
818730811,2
815200174,0
3104617622,2
366959787,0
333521051,2
446834873,2
55703331,0
338148672,2
86057787,2
439186013,2
5122183840,2
88303148,1
415822945,0
5120098917,1
89175556,2
830858120,2
1152809065,2
89110680,0
566249049,1
5108098834,0
511293138,2
89246631,2
4396351964,1
415825538,2
1072035368,0
519914069,0
450812440,2
444355269,2
5115606803,2
510752390,2
419465502,2
437887019,0
85065442,2
86793280,2
7297787761,2
86638210,2
593316798,1
569511817,0
5389093163,2
345327443,2
511279315,0
754886976,0
1037008765,0
450376902,2
3401249474,2
587508522,2
398610325,1
733509007,2
433262133,2
443657926,1
741234705,1
738319104,2
1047537813,0
1044521877,1
318076906,2
732984737,2
1134183807,0
758280823,2
722310693,2
752352732,1
737406983,2
724530879,0
389988398,0
7427704434,2
7415090365,1
337399663,0
1051756555,0
1153656492,2
10436779486,0
567483133,0
5102138486,1
1027728461,2
562969851,2
3151542685,0
747396393,2
711891494,2
593319203,1
336145131,0
7388558058,0
637546342,0
746724145,1
759192921,1
373132034,2
1152729196,0
366970395,1
324870701,0
3441598367,2
371761258,2
1153784615,1
1028043949,1
8440463831,2
451042603,0
812134048,2
1022929786,0
3114358460,2
817811904,1
3387669825,2
3435749287,0
811713871,0
8414905023,2
1064858087,2
346057253,0
86417612,2
336370110,2
1032687580,2
824051243,2
432204971,2
827998923,2
361543288,2
468929906,2
86824625,2
3114413152,2
827111679,2
10441781307,2
1071729740,0
486646983,2
820517034,2
10151593415,1
8404459702,0
810496922,2
3427326005,2
3151777927,2
10445829432,2
8407984969,0
810243308,2
819212030,2
460924180,2
5413139988,2
817703349,0
333521182,1
822257991,2
590339576,2
1013673507,0
569716615,0
5102455302,2
5118168197,0
8420510893,2
571131320,0
345274831,2
1031647694,0
8408342554,2
1039695372,2
381934901,2
1036468747,2
10441397249,0
384315217,2
447370146,2
1035159752,0
6414386918,2
491641503,1
1410864311,0
1437977028,0
4100634105,2
440166268,0
755641763,0
4105979963,0
457820000,2
444075340,2
1149556109,0
457697815,2
1164615233,2
1419234808,0
1153823417,2
1400880639,0
1154347230,2
636843157,0
4422741652,0
7437910161,0
438010135,2
368152503,0
75749047,0
632663444,2
460948637,1
333224701,0
4100591411,2
86837477,0
361457164,1
811313757,2
1386959556,2
5418060677,2
1152394471,1
566136225,0
459045818,1
1408126236,2
3114420881,2
1154145220,2
345983579,2
345839297,2
460936559,0
7409273335,2
829144829,2
467792312,0
630981404,2
827097707,2
86114326,2
85306167,0
751017244,1
813549050,2
4421736258,2
820397923,2
4102747273,2
828026691,2
107823140,1
84435447,2
344990177,1
3151375211,2
3393589088,1
828012755,1
378033067,1
467755213,2
3151507396,2
84498059,2
4386442560,0
337468122,0
819854267,2
336730449,2
467985704,2
523548380,1
1065370566,2
4100435842,0
816625708,2
88620549,0
8394456401,2
8397444651,2
810045121,1
59686771,2
565070810,2
563114631,2
435892992,0
434753504,2
523586104,2
5124267589,0
1012299199,0
460937193,1
47105103,0
474400925,2
5124354532,1
431129347,0
5418171599,2
590086395,2
574796009,2
449399238,2
1154410284,2
58574119,2
87642699,2
750020520,2
830714462,2
715993422,1
87129105,0
566991815,0
89392507,2
568262695,1
78763282,1
4434216825,0
7391281870,2
758748768,2
1024893092,1
1426541468,2
462381145,2
332736657,2
387047113,2
7299885406,2
77973179,1
494063770,0
571173630,2
7384242123,2
1044994940,1
736715470,0
1152504615,1
751020471,1
584809575,2
1386383596,2
578585831,2
314536162,2
1153495680,0
3398532523,2
734938436,1
736998636,0
333172641,0
1032887642,0
1045231764,2
68867277,0
3100663550,2
7387262213,2
3384067742,2
3411158408,2
1147783229,2
362674165,1
3107446141,0
333966199,0
6165052947,0
3151771241,1
336199115,1
1153201422,0
3426967017,2
472886097,2
8392376211,2
8427282895,0
1069403179,2
4164188414,1
338017427,2
1071727844,0
817713524,0
336800921,2
4407163959,2
1061138221,1
827760977,2
3424333692,2
108169130,2
338096630,0
814063342,2
369424965,0
8427885200,2
320465690,0
10151817084,0
4408511558,2
8440904165,2
8412997217,2
817652727,2
105803897,1
810817569,0
818362418,2
85479836,2
3106738885,0
389690984,2
1012135365,0
822749040,2
392247088,0
8422983549,2
429619320,2
329062117,0
1010901807,0
1092635712,2
10449971131,2
523608167,0
8407987190,1
368130873,2
3151576209,1
610149614,2
491189290,2
1153998257,2
3106657893,0
3399105835,1
337912549,2
469992840,1
736110287,2
474105238,0
1401369789,2
1150885131,0
4421919106,1
433495778,2
1153191934,2
1154337529,0
1153834350,2
10421126616,2
429082901,1
7394089320,2
486365386,1
346056199,2
364810541,2
4390908751,1
7393553823,2
3433838673,1
472779959,0
810808312,0
336270882,1
1016348520,0
8299741294,1
815889689,0
472946885,0
371764549,2
373154746,2
360018112,2
325937955,0
460944059,0
1134439597,0
3164338659,0
826560102,1
8390479207,0
827041295,2
819105086,0
819412827,2
824934449,1
8454489082,2
